Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-06-16,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,5,,1,0,0,0,0,1
2024-06-15,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,4,,1,0,0,0,0,1
2024-06-14,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,3,,1,0,0,0,0,1
2024-06-13,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,2,,1,0,0,0,0,1
2024-06-12,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,1,,1,0,0,0,0,1
2024-06-30,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,480,,1,0,0,0,1,1
2024-06-29,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,479,,1,0,0,0,0,1
2024-06-28,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,478,,1,0,0,0,0,1
2024-06-27,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,477,,1,0,0,0,0,1
2024-06-26,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,476,,1,0,0,0,0,1
2024-06-25,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,475,,1,0,0,0,0,1
2024-06-24,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,474,,1,0,0,0,0,1
2024-06-23,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,473,,1,0,0,0,0,1
2024-06-22,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,472,,1,0,0,0,0,1
2024-06-21,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,471,,1,0,0,0,0,1
2024-06-20,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,470,,1,0,0,0,0,1
2024-06-19,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,469,,1,0,0,0,0,1
2024-06-18,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,468,,1,0,0,0,0,1
2024-06-17,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,467,,1,0,0,0,0,1
2024-06-16,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,466,,1,0,0,0,0,1
2024-06-15,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,465,,1,0,0,0,0,1
2024-06-14,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,464,,1,0,0,0,0,1
2024-06-13,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,463,,1,0,0,0,0,1
2024-06-12,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,462,,1,0,0,0,0,1
2024-06-11,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,461,,1,0,0,0,0,1
2024-06-10,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,460,,1,0,0,0,0,1
2024-06-09,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,459,,1,0,0,0,0,1
2024-06-08,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,458,,1,0,0,0,0,1
2024-06-07,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,457,,1,0,0,0,0,1
2024-06-06,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,456,,1,0,0,0,0,1
2024-06-05,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,455,,1,0,0,0,0,1
2024-06-04,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,454,,1,0,0,0,0,1
2024-06-03,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,453,,1,0,0,0,0,1
2024-06-02,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,452,,1,0,0,0,0,1
2024-06-01,523547,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams to Braintree,place-qamnl | place-brntn,Between Stations,RBSB-34,Active Restriction,2023-03-08,,25 mph,Track,2900,0.5492424242424242,0.011584948834474251,47.41,0.004026113650802113,136.42,Single Segment,Start|End,451,,1,1,0,0,0,1
2024-06-11,000149R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Restriction Opened,2024-06-11,,25 mph,Track,200,0.03787878787878788,7.989619885844312e-4,47.41,2.7766301040014574e-4,136.42,Single Segment,Start|End,0,,0,0,1,0,0,1
2024-06-26,000028B,WB,Blue Line,Blue Line,BL WB,WB Orient Heights to Wood I,place-orhte | place-wimnl,Between Stations,BLWB-10,Active Restriction,2024-06-23,,10 mph,Track,700,0.13257575757575757,0.010623057498057498,12.48,9.7182053640051e-4,136.42,Single Segment,Start|End,3,,1,0,0,0,0,1
2024-06-25,000028B,WB,Blue Line,Blue Line,BL WB,WB Orient Heights to Wood I,place-orhte | place-wimnl,Between Stations,BLWB-10,Active Restriction,2024-06-23,,10 mph,Track,700,0.13257575757575757,0.010623057498057498,12.48,9.7182053640051e-4,136.42,Single Segment,Start|End,2,,1,0,0,0,0,1
2024-06-24,000028B,WB,Blue Line,Blue Line,BL WB,WB Orient Heights to Wood I,place-orhte | place-wimnl,Between Stations,BLWB-10,Active Restriction,2024-06-23,,10 mph,Track,700,0.13257575757575757,0.010623057498057498,12.48,9.7182053640051e-4,136.42,Single Segment,Start|End,1,,1,0,0,0,0,1
2024-06-05,000066L,SB,Orange Line,Orange Line,OL SB,SB North Sta. to Haymarket,place-north | place-haecl,Between Stations,OLSB-14,Active Restriction,2024-05-14,,10 mph,Track,200,0.03787878787878788,0.0016805141028743515,22.54,2.7766301040014574e-4,136.42,Single Segment,Start|End,22,,1,0,0,0,0,1
2024-06-04,000066L,SB,Orange Line,Orange Line,OL SB,SB North Sta. to Haymarket,place-north | place-haecl,Between Stations,OLSB-14,Active Restriction,2024-05-14,,10 mph,Track,200,0.03787878787878788,0.0016805141028743515,22.54,2.7766301040014574e-4,136.42,Single Segment,Start|End,21,,1,0,0,0,0,1
2024-06-03,000066L,SB,Orange Line,Orange Line,OL SB,SB North Sta. to Haymarket,place-north | place-haecl,Between Stations,OLSB-14,Active Restriction,2024-05-14,,10 mph,Track,200,0.03787878787878788,0.0016805141028743515,22.54,2.7766301040014574e-4,136.42,Single Segment,Start|End,20,,1,0,0,0,0,1
2024-06-02,000066L,SB,Orange Line,Orange Line,OL SB,SB North Sta. to Haymarket,place-north | place-haecl,Between Stations,OLSB-14,Active Restriction,2024-05-14,,10 mph,Track,200,0.03787878787878788,0.0016805141028743515,22.54,2.7766301040014574e-4,136.42,Single Segment,Start|End,19,,1,0,0,0,0,1
2024-06-01,000066L,SB,Orange Line,Orange Line,OL SB,SB North Sta. to Haymarket,place-north | place-haecl,Between Stations,OLSB-14,Active Restriction,2024-05-14,,10 mph,Track,200,0.03787878787878788,0.0016805141028743515,22.54,2.7766301040014574e-4,136.42,Single Segment,Start|End,18,,1,1,0,0,0,1
2024-06-30,488828,SB,Orange Line,Orange Line,OL SB,SB Assembly to Sullivan,place-astao | place-sull,Between Stations,OLSB-08,Active Restriction,2022-11-02,,25 mph,Track,400,0.07575757575757576,0.003361028205748703,22.54,5.553260208002915e-4,136.42,Single Segment,Start|End,606,,1,0,0,0,1,1
2024-06-29,488828,SB,Orange Line,Orange Line,OL SB,SB Assembly to Sullivan,place-astao | place-sull,Between Stations,OLSB-08,Active Restriction,2022-11-02,,25 mph,Track,400,0.07575757575757576,0.003361028205748703,22.54,5.553260208002915e-4,136.42,Single Segment,Start|End,605,,1,0,0,0,0,1
2024-06-30,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,37,,1,0,0,0,1,1
2024-06-29,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,36,,1,0,0,0,0,1
2024-06-28,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,35,,1,0,0,0,0,1
2024-06-27,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,34,,1,0,0,0,0,1
2024-06-26,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,33,,1,0,0,0,0,1
2024-06-25,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,32,,1,0,0,0,0,1
2024-06-24,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,31,,1,0,0,0,0,1
2024-06-23,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,30,,1,0,0,0,0,1
2024-06-22,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,29,,1,0,0,0,0,1
2024-06-21,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,28,,1,0,0,0,0,1
2024-06-20,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,27,,1,0,0,0,0,1
2024-06-19,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,26,,1,0,0,0,0,1
2024-06-18,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,25,,1,0,0,0,0,1
2024-06-17,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,24,,1,0,0,0,0,1
2024-06-16,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,23,,1,0,0,0,0,1
2024-06-15,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,22,,1,0,0,0,0,1
2024-06-14,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,21,,1,0,0,0,0,1
2024-06-13,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,20,,1,0,0,0,0,1
2024-06-12,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,19,,1,0,0,0,0,1
2024-06-11,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,18,,1,0,0,0,0,1
2024-06-10,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,17,,1,0,0,0,0,1
2024-06-09,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,16,,1,0,0,0,0,1
2024-06-08,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,15,,1,0,0,0,0,1
2024-06-07,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,14,,1,0,0,0,0,1
2024-06-06,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,13,,1,0,0,0,0,1
2024-06-05,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,12,,1,0,0,0,0,1
2024-06-04,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,11,,1,0,0,0,0,1
2024-06-03,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,10,,1,0,0,0,0,1
2024-06-02,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,9,,1,0,0,0,0,1
2024-06-01,000144R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-05-24,,25 mph,Construction,100,0.01893939393939394,3.994809942922156e-4,47.41,1.3883150520007287e-4,136.42,Single Segment,Start|End,8,,1,1,0,0,0,1
2024-06-30,000122R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-02-13,,25 mph,Track,600,0.11363636363636363,0.0023968859657532934,47.41,8.329890312004372e-4,136.42,Single Segment,Start|End,138,,1,0,0,0,1,1
2024-06-29,000122R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2024-02-13,,25 mph,Track,600,0.11363636363636363,0.0023968859657532934,47.41,8.329890312004372e-4,136.42,Single Segment,Start|End,137,,1,0,0,0,0,1
2024-06-28,488828,SB,Orange Line,Orange Line,OL SB,SB Assembly to Sullivan,place-astao | place-sull,Between Stations,OLSB-08,Active Restriction,2022-11-02,,25 mph,Track,400,0.07575757575757576,0.003361028205748703,22.54,5.553260208002915e-4,136.42,Single Segment,Start|End,604,,1,0,0,0,0,1
2024-06-27,488828,SB,Orange Line,Orange Line,OL SB,SB Assembly to Sullivan,place-astao | place-sull,Between Stations,OLSB-08,Active Restriction,2022-11-02,,25 mph,Track,400,0.07575757575757576,0.003361028205748703,22.54,5.553260208002915e-4,136.42,Single Segment,Start|End,603,,1,0,0,0,0,1
