Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-05-19,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,333,,0,0,0,0,0,0
2024-05-18,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,332,,0,0,0,0,0,0
2024-05-17,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,331,,0,0,0,0,0,0
2024-05-16,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,330,,0,0,0,0,0,0
2024-05-15,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,329,,0,0,0,0,0,0
2024-05-14,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,328,,0,0,0,0,0,0
2024-05-13,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,327,,0,0,0,0,0,0
2024-05-12,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,326,,0,0,0,0,0,0
2024-05-11,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,325,,0,0,0,0,0,0
2024-05-10,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,324,,0,0,0,0,0,0
2024-05-09,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,323,,0,0,0,0,0,0
2024-05-08,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,322,,0,0,0,0,0,0
2024-05-07,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,321,,0,0,0,0,0,0
2024-05-06,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,320,,0,0,0,0,0,0
2024-05-05,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,319,,0,0,0,0,0,0
2024-05-04,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,318,,0,0,0,0,0,0
2024-05-03,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,317,,0,0,0,0,0,0
2024-05-02,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,316,,0,0,0,0,0,0
2024-05-01,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St to Warren St,place-alsgr | place-wrnst,Between Stations,GBWB-20,Active Restriction,2023-06-21,,10 mph,Track,323.0000000000004,0.0611742424242425,0.0011330661682578717,53.99,4.484257617962359e-4,136.42,Multi-Segment,End,315,,0,0,0,0,0,0
2024-05-31,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,262,,1,0,0,0,1,1
2024-05-30,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,261,,1,0,0,0,0,1
2024-05-29,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,260,,1,0,0,0,0,1
2024-05-28,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,259,,1,0,0,0,0,1
2024-05-27,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,258,,1,0,0,0,0,1
2024-05-26,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,257,,1,0,0,0,0,1
2024-05-25,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,256,,1,0,0,0,0,1
2024-05-24,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,255,,1,0,0,0,0,1
2024-05-23,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,254,,1,0,0,0,0,1
2024-05-22,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,253,,1,0,0,0,0,1
2024-05-21,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,252,,1,0,0,0,0,1
2024-05-20,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,251,,1,0,0,0,0,1
2024-05-19,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,250,,1,0,0,0,0,1
2024-05-18,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,249,,1,0,0,0,0,1
2024-05-17,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,248,,1,0,0,0,0,1
2024-05-16,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,247,,1,0,0,0,0,1
2024-05-15,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,246,,1,0,0,0,0,1
2024-05-14,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,245,,1,0,0,0,0,1
2024-05-13,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,244,,1,0,0,0,0,1
2024-05-12,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,243,,1,0,0,0,0,1
2024-05-11,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,242,,1,0,0,0,0,1
2024-05-10,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,241,,1,0,0,0,0,1
2024-05-09,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,240,,1,0,0,0,0,1
2024-05-08,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,239,,1,0,0,0,0,1
2024-05-07,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,238,,1,0,0,0,0,1
2024-05-06,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,237,,1,0,0,0,0,1
2024-05-05,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,236,,1,0,0,0,0,1
2024-05-04,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,235,,1,0,0,0,0,1
2024-05-03,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,234,,1,0,0,0,0,1
2024-05-02,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,233,,1,0,0,0,0,1
2024-05-01,576232,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Charles to Park,place-chmnl | place-pktrm,Between Stations,RBSB-14,Active Restriction,2023-09-12,,25 mph,Track,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,232,,1,1,0,0,0,1
2024-05-31,523857,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Porter to Harvard,place-portr | place-harsq,Between Stations,RBSB-06,Active Restriction,2023-03-09,,25 mph,Track,2500,0.4734848484848485,0.00998702485730539,47.41,0.003470787630001822,136.42,Single Segment,Start|End,449,,1,0,0,0,1,1
2024-05-30,523857,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Porter to Harvard,place-portr | place-harsq,Between Stations,RBSB-06,Active Restriction,2023-03-09,,25 mph,Track,2500,0.4734848484848485,0.00998702485730539,47.41,0.003470787630001822,136.42,Single Segment,Start|End,448,,1,0,0,0,0,1
2024-05-29,523857,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Porter to Harvard,place-portr | place-harsq,Between Stations,RBSB-06,Active Restriction,2023-03-09,,25 mph,Track,2500,0.4734848484848485,0.00998702485730539,47.41,0.003470787630001822,136.42,Single Segment,Start|End,447,,1,0,0,0,0,1
2024-05-28,523857,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Porter to Harvard,place-portr | place-harsq,Between Stations,RBSB-06,Active Restriction,2023-03-09,,25 mph,Track,2500,0.4734848484848485,0.00998702485730539,47.41,0.003470787630001822,136.42,Single Segment,Start|End,446,,1,0,0,0,0,1
2024-05-30,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,347,,1,0,0,0,0,1
2024-05-29,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,346,,1,0,0,0,0,1
2024-05-28,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,345,,1,0,0,0,0,1
2024-05-27,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,344,,1,0,0,0,0,1
2024-05-26,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,343,,1,0,0,0,0,1
2024-05-25,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,342,,1,0,0,0,0,1
2024-05-24,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,341,,1,0,0,0,0,1
2024-05-23,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,340,,1,0,0,0,0,1
2024-05-22,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,339,,1,0,0,0,0,1
2024-05-21,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,338,,1,0,0,0,0,1
2024-05-20,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,337,,1,0,0,0,0,1
2024-05-19,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,336,,1,0,0,0,0,1
2024-05-18,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,335,,1,0,0,0,0,1
2024-05-17,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,334,,1,0,0,0,0,1
2024-05-16,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,333,,1,0,0,0,0,1
2024-05-15,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,332,,1,0,0,0,0,1
2024-05-14,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,331,,1,0,0,0,0,1
2024-05-13,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,330,,1,0,0,0,0,1
2024-05-12,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,329,,1,0,0,0,0,1
2024-05-11,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,328,,1,0,0,0,0,1
2024-05-10,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,327,,1,0,0,0,0,1
2024-05-09,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,326,,1,0,0,0,0,1
2024-05-08,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,325,,1,0,0,0,0,1
2024-05-07,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,324,,1,0,0,0,0,1
2024-05-06,550078,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Allston St to Griggs St,place-alsgr | place-grigg,Between Stations,GBEB-16,Active Restriction,2023-06-18,,20 mph,Track,370.0000000000003,0.07007575757575762,0.0012979395735461681,53.99,5.1367656924027e-4,136.42,Single Segment,Start|End,323,,1,0,0,0,0,1
